City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Ust-Nera,RU,2022-08-28 00:38:08,64.5667,143.2,285.9,63,100,2.34
273,Arlit,NE,2022-08-28 00:38:09,18.7369,7.3853,302.2,46,100,3.68
274,Solnechnyy,RU,2022-08-28 00:39:10,50.7214,136.6319,282.83,97,100,3.35
275,Glushkovo,RU,2022-08-28 00:39:13,51.3392,34.6328,295.24,28,100,3.75
276,New Norfolk,AU,2022-08-28 00:39:13,-42.7826,147.0587,288.1,74,0,0.89
277,Manicore,BR,2022-08-28 00:39:15,-5.8092,-61.3003,298.12,88,0,1.03
278,Sheregesh,RU,2022-08-28 00:39:15,52.9209,87.9869,280.4,92,100,1.57
279,Fort-Shevchenko,KZ,2022-08-28 00:39:16,44.5086,50.263,299.19,36,0,5.01
280,Sarangani,PH,2022-08-28 00:39:17,5.4033,125.4636,302.0,70,18,4.97
281,Sterling,US,2022-08-28 00:39:17,39.0062,-77.4286,301.63,71,40,3.09
282,Tiznit,MA,2022-08-28 00:39:18,29.5833,-9.5,291.73,78,0,0.69
283,Tobol,KZ,2022-08-28 00:39:18,52.6844,62.5794,288.44,77,3,2.66
284,Hemnesberget,NO,2022-08-28 00:39:19,66.2333,13.6333,283.55,92,100,4.62
285,Chabahar,IR,2022-08-28 00:39:20,25.2919,60.643,299.43,80,0,1.22
286,Alice Springs,AU,2022-08-28 00:39:21,-23.7,133.8833,288.9,25,100,2.06
287,Bowen,AU,2022-08-28 00:39:22,-20.0167,148.2333,295.51,74,100,9.27
288,Ilo,PE,2022-08-28 00:39:23,-17.6394,-71.3375,288.09,83,32,1.96
289,Bengkulu,ID,2022-08-28 00:39:24,-3.8004,102.2655,297.71,86,79,1.41
290,North Platte,US,2022-08-28 00:37:32,41.1239,-100.7654,306.09,36,0,2.24
291,Krasnaya Gora,RU,2022-08-28 00:39:25,52.9995,31.6023,289.1,48,91,3.6
292,Stawell,AU,2022-08-28 00:39:26,-37.05,142.7667,284.55,83,100,3.88
293,Fortuna,US,2022-08-28 00:39:27,40.5982,-124.1573,291.68,80,0,4.63
294,Amga,RU,2022-08-28 00:39:27,60.8953,131.9608,288.65,55,41,2.29
295,Ndele,CF,2022-08-28 00:39:28,8.4109,20.6473,292.87,95,99,0.86
296,Plast,RU,2022-08-28 00:39:29,54.3691,60.8136,286.68,86,21,2.12
297,Lisakovsk,KZ,2022-08-28 00:39:29,52.5369,62.4936,288.79,79,6,2.74
298,Gat,IL,2022-08-28 00:39:30,31.61,34.7642,299.53,100,1,2.41
299,Nhulunbuy,AU,2022-08-28 00:39:31,-12.2333,136.7667,300.49,69,100,6.69
300,Pevek,RU,2022-08-28 00:39:32,69.7008,170.3133,276.08,87,100,0.64
301,Aguia Branca,BR,2022-08-28 00:39:33,-18.9831,-40.7403,291.98,89,0,0.96
302,Fjerritslev,DK,2022-08-28 00:39:33,57.0813,9.2664,289.2,88,43,2.42
303,Viransehir,TR,2022-08-28 00:39:34,37.2353,39.7631,299.05,21,0,3.1
304,Raymondville,US,2022-08-28 00:39:35,26.4815,-97.7831,305.21,63,16,6.96
305,Tura,IN,2022-08-28 00:39:35,25.5198,90.2201,297.48,89,71,3.0
306,Copiapo,CL,2022-08-28 00:39:27,-27.3667,-70.3333,282.98,53,0,0.15
307,Jan Kempdorp,ZA,2022-08-28 00:39:36,-27.9225,24.8305,285.24,21,0,2.74
308,Alofi,NU,2022-08-28 00:35:29,-19.0595,-169.9187,300.09,57,4,5.14
309,Westport,US,2022-08-28 00:38:05,41.1415,-73.3579,299.42,67,75,1.79
310,Beachwood,US,2022-08-28 00:39:38,41.4645,-81.5087,294.92,80,0,5.66
311,Nautla,MX,2022-08-28 00:39:39,20.2167,-96.7833,301.29,76,90,4.56
312,San Policarpo,PH,2022-08-28 00:39:40,12.1791,125.5072,302.4,71,100,4.96
313,Dubbo,AU,2022-08-28 00:39:41,-32.25,148.6167,290.22,63,100,3.09
314,Redmond,US,2022-08-28 00:37:44,47.674,-122.1215,295.66,64,91,0.45
315,Monrovia,LR,2022-08-28 00:38:24,6.3005,-10.7969,296.79,92,100,7.32
316,Tahoua,NE,2022-08-28 00:39:42,14.8888,5.2692,298.57,73,14,4.45
317,Olivehurst,US,2022-08-28 00:39:43,39.0955,-121.5522,309.29,28,0,4.12
318,Plesetsk,RU,2022-08-28 00:39:44,62.708,40.2916,286.35,99,25,1.86
319,Uong Bi,VN,2022-08-28 00:39:44,21.0333,106.7833,301.14,75,18,1.23
320,Saint Anthony,US,2022-08-28 00:39:45,45.0205,-93.218,301.09,79,0,6.17
321,Anadyr,RU,2022-08-28 00:39:46,64.75,177.4833,286.43,66,20,3.0
322,Puerto Escondido,MX,2022-08-28 00:38:24,15.85,-97.0667,302.61,58,75,2.57
323,Thinadhoo,MV,2022-08-28 00:40:47,0.5333,72.9333,300.78,74,100,4.78
324,Milkovo,RU,2022-08-28 00:40:48,54.7167,158.6167,286.97,89,100,0.85
325,Staroye Drozhzhanoye,RU,2022-08-28 00:40:49,54.7266,47.5677,291.93,54,94,1.74
326,Camacupa,AO,2022-08-28 00:40:49,-12.0167,17.4833,290.59,36,10,1.48
327,Chokurdakh,RU,2022-08-28 00:40:50,70.6333,147.9167,288.2,47,100,4.34
328,Mwanza,TZ,2022-08-28 00:40:50,-2.5167,32.9,295.22,63,62,2.46
329,Hamamatsu,JP,2022-08-28 00:40:09,34.7,137.7333,301.44,59,49,1.88
330,Bage,BR,2022-08-28 00:40:51,-31.3314,-54.1069,289.03,88,40,3.09
331,Oranjemund,NA,2022-08-28 00:40:52,-28.55,16.4333,284.89,92,7,3.56
332,Cidreira,BR,2022-08-28 00:40:53,-30.1811,-50.2056,290.64,92,8,2.14
333,Virginia Beach,US,2022-08-28 00:40:53,36.8529,-75.978,299.28,92,75,2.57
334,Evensk,RU,2022-08-28 00:40:54,61.95,159.2333,284.03,97,100,3.0
335,Port Blair,IN,2022-08-28 00:40:55,11.6667,92.75,298.17,94,75,0.51
336,Radhanpur,IN,2022-08-28 00:40:56,23.8333,71.6,298.78,75,4,3.08
337,Doha,QA,2022-08-28 00:40:47,25.2867,51.5333,306.09,68,0,3.09
338,Nizhniy Odes,RU,2022-08-28 00:40:57,63.6445,54.856,284.36,81,1,2.64
339,Te Anau,NZ,2022-08-28 00:40:58,-45.4167,167.7167,282.67,67,23,0.86
340,Dothan,US,2022-08-28 00:39:46,31.2232,-85.3905,298.2,96,0,0.0
341,Saint-Augustin,CA,2022-08-28 00:41:00,51.226,-58.6502,284.25,80,8,1.14
342,Berkak,NO,2022-08-28 00:41:00,62.825,10.0118,281.9,95,100,1.24
343,Balykshi,KZ,2022-08-28 00:41:01,47.0667,51.8667,293.15,34,0,3.0
344,Hervey Bay,AU,2022-08-28 00:41:02,-25.2986,152.8535,296.49,63,35,2.68
345,Okahandja,NA,2022-08-28 00:41:03,-21.9833,16.9167,287.2,37,0,1.62
346,Boyabat,TR,2022-08-28 00:41:04,41.4689,34.7667,293.76,94,6,0.71
347,San Quintin,MX,2022-08-28 00:41:05,30.4833,-115.95,294.83,78,18,6.31
348,Feodosiya,UA,2022-08-28 00:41:06,45.0333,35.3833,296.85,84,1,1.95
349,Los Llanos De Aridane,ES,2022-08-28 00:41:06,28.6585,-17.9182,293.01,90,20,3.6
350,Dickinson,US,2022-08-28 00:39:25,29.4608,-95.0513,303.24,82,20,5.66
351,Luderitz,NA,2022-08-28 00:41:08,-26.6481,15.1594,284.3,79,0,5.3
352,Burnie,AU,2022-08-28 00:41:08,-41.0667,145.9167,286.45,76,98,4.55
353,Caravelas,BR,2022-08-28 00:41:09,-17.7125,-39.2481,294.76,86,45,2.52
354,Gidole,ET,2022-08-28 00:41:09,5.65,37.3667,287.1,72,96,1.41
355,Vakhrushev,RU,2022-08-28 00:41:10,48.9833,142.9667,289.15,97,100,2.97
356,Longyearbyen,SJ,2022-08-28 00:41:11,78.2186,15.6401,275.06,69,20,7.72
357,Murgab,TM,2022-08-28 00:41:12,37.4966,61.9714,292.08,39,0,3.09
358,Mgandu,TZ,2022-08-28 00:41:12,-5.95,34.1333,287.54,78,7,4.09
359,Nangomba,TZ,2022-08-28 00:41:13,-10.9,38.5,291.97,79,1,1.04
360,Coihueco,CL,2022-08-28 00:41:14,-36.6167,-71.8333,281.56,66,0,5.14
361,Wladyslawowo,PL,2022-08-28 00:41:15,54.7909,18.4009,292.04,67,0,3.49
362,Kieta,PG,2022-08-28 00:41:16,-6.2167,155.6333,301.15,73,90,1.4
363,Yangjiang,CN,2022-08-28 00:41:16,21.85,111.9667,301.83,83,69,1.54
364,Banda Aceh,ID,2022-08-28 00:41:17,5.5577,95.3222,298.85,81,100,1.9
365,Sola,VU,2022-08-28 00:42:18,-13.8833,167.55,301.52,79,75,3.09
366,Kelo,TD,2022-08-28 00:42:19,9.3086,15.8066,294.15,91,100,1.24
367,Verkhnevilyuysk,RU,2022-08-28 00:42:19,63.4453,120.3167,285.4,69,73,3.05
368,Tambo,PE,2022-08-28 00:42:20,-14.8,-73.9167,275.05,37,52,0.68
369,Vao,NC,2022-08-28 00:42:21,-22.6667,167.4833,294.01,80,100,10.55
370,Puksoozero,RU,2022-08-28 00:42:22,62.5903,40.6066,286.55,99,27,1.87
371,Emba,KZ,2022-08-28 00:42:22,48.8264,58.1442,294.48,44,28,2.66
372,Benghazi,LY,2022-08-28 00:42:23,32.1167,20.0667,299.81,71,14,2.42
373,Talaya,RU,2022-08-28 00:42:24,61.3833,152.75,288.58,56,100,5.23
374,Olafsvik,IS,2022-08-28 00:42:24,64.8945,-23.7142,283.79,89,100,5.77
375,Diffa,NE,2022-08-28 00:42:25,13.3154,12.6113,296.72,84,100,1.49
376,Shelburne,CA,2022-08-28 00:38:06,44.0787,-80.2041,293.59,73,27,2.67
377,Mercedes,AR,2022-08-28 00:42:26,-34.6515,-59.4307,281.84,38,0,6.74
378,Hokitika,NZ,2022-08-28 00:42:27,-42.7167,170.9667,287.85,59,10,2.6
379,Stornoway,GB,2022-08-28 00:42:27,58.2093,-6.3865,286.44,95,100,3.09
380,Leh,IN,2022-08-28 00:42:28,34.1667,77.5833,288.18,55,4,2.74
381,Nome,US,2022-08-28 00:40:58,64.5011,-165.4064,286.54,82,100,4.12
382,Hualmay,PE,2022-08-28 00:42:29,-11.0964,-77.6139,289.81,82,26,4.68
383,Christchurch,NZ,2022-08-28 00:39:53,-43.5333,172.6333,286.43,69,100,4.12
384,Manado,ID,2022-08-28 00:42:15,1.487,124.8455,304.58,70,20,1.03
385,Lieksa,FI,2022-08-28 00:42:30,63.3167,30.0167,288.59,92,100,2.83
386,Fallon,US,2022-08-28 00:42:31,39.4735,-118.7774,306.44,10,11,4.43
387,Raposa,BR,2022-08-28 00:42:31,-6.5167,-44.1833,294.69,40,44,1.37
388,Barsovo,RU,2022-08-28 00:42:32,61.1667,73.1667,286.22,71,100,5.38
389,Eskil,TR,2022-08-28 00:42:33,38.4017,33.4131,294.58,43,0,1.35
390,Tessalit,ML,2022-08-28 00:42:33,20.1986,1.0114,301.1,53,60,3.71
391,Iskateley,RU,2022-08-28 00:42:34,67.6803,53.1512,283.43,94,61,3.82
392,Tokur,RU,2022-08-28 00:42:35,53.1333,132.9,286.37,53,0,2.15
393,Mananara,MG,2022-08-28 00:42:35,-16.1667,49.7667,291.82,90,19,2.4
394,Bereda,ES,2022-08-28 00:42:36,43.2686,-7.5406,290.69,100,100,0.71
395,Mata,PT,2022-08-28 00:42:36,40.683,-7.4592,292.14,69,0,0.41
396,Corinto,GR,2022-08-28 00:42:37,37.9407,22.9573,298.65,71,0,2.08
397,Cockburn Town,TC,2022-08-28 00:42:38,21.4612,-71.1419,301.55,78,57,8.59
398,Voyvozh,RU,2022-08-28 00:42:39,62.892,54.9635,284.69,72,12,3.11
399,Srednekolymsk,RU,2022-08-28 00:42:39,67.45,153.6833,293.04,39,58,2.8
400,Anage,BR,2022-08-28 00:42:40,-14.6122,-41.1356,295.22,60,99,1.47
401,Basco,PH,2022-08-28 00:42:41,20.4487,121.9702,302.25,76,100,3.77
402,Alta Floresta,BR,2022-08-28 00:42:41,-9.8756,-56.0861,299.94,48,68,0.81
403,Ushtobe,KZ,2022-08-28 00:42:42,45.2514,77.9838,291.26,34,0,3.62
404,Patos De Minas,BR,2022-08-28 00:42:43,-18.5789,-46.5181,295.07,38,92,1.67
405,Tucuma,BR,2022-08-28 00:42:44,-0.1833,-50.05,297.22,93,8,2.62
406,Mareeba,AU,2022-08-28 00:39:04,-17.0,145.4333,294.55,91,99,3.84
407,The Valley,AI,2022-08-28 00:42:45,18.217,-63.0578,301.23,83,20,4.63
408,Barillas,GT,2022-08-28 00:42:46,15.8036,-91.3158,291.35,97,84,0.94
409,Nogliki,RU,2022-08-28 00:42:46,51.8333,143.1667,286.18,95,100,3.92
410,Sambava,MG,2022-08-28 00:43:47,-14.2667,50.1667,291.48,82,5,5.09
411,Beringovskiy,RU,2022-08-28 00:43:48,63.05,179.3167,284.63,74,40,3.39
412,Gloucester,GB,2022-08-28 00:43:48,51.8657,-2.2431,291.88,71,100,2.68
413,Saint-Joseph,RE,2022-08-28 00:43:49,-21.3667,55.6167,295.63,83,20,4.76
414,Usinsk,RU,2022-08-28 00:43:50,65.9939,57.5281,284.08,93,20,4.61
415,Zalegoshch,RU,2022-08-28 00:43:50,52.9008,36.8869,294.69,45,100,3.56
416,Bang Len,TH,2022-08-28 00:43:51,14.0219,100.1718,303.7,84,100,1.29
417,Awbari,LY,2022-08-28 00:43:51,26.5921,12.7805,302.69,23,21,6.41
418,Harper,LR,2022-08-28 00:43:52,4.375,-7.7169,296.91,92,100,7.28
419,Berlevag,NO,2022-08-28 00:43:53,70.8578,29.0864,283.15,81,100,8.23
420,Gallup,US,2022-08-28 00:43:53,35.5281,-108.7426,300.57,40,0,6.31
421,Huilong,CN,2022-08-28 00:43:54,31.8111,121.655,299.78,61,100,5.61
422,Komsomolets,KZ,2022-08-28 00:43:55,53.7453,62.0708,288.12,74,94,2.27
423,Baisha,CN,2022-08-28 00:43:56,26.5222,110.9311,304.3,61,100,1.06
424,Atambua,ID,2022-08-28 00:43:56,-9.1061,124.8925,300.69,55,9,0.44
425,Acapulco,MX,2022-08-28 00:43:57,16.8634,-99.8901,303.05,70,75,2.57
426,Andenes,NO,2022-08-28 00:43:57,69.3143,16.1194,283.14,93,100,7.2
427,North Bend,US,2022-08-28 00:43:58,43.4065,-124.2243,296.62,73,0,9.77
428,Ouesso,CG,2022-08-28 00:43:59,1.6136,16.0517,293.54,98,100,0.23
429,Avola,IT,2022-08-28 00:43:59,36.9113,15.1395,296.31,65,46,1.94
430,Marsa Matruh,EG,2022-08-28 00:44:00,31.3525,27.2453,298.26,83,0,1.54
431,Guerrero Negro,MX,2022-08-28 00:43:37,27.9769,-114.0611,296.1,76,87,7.81
432,West Odessa,US,2022-08-28 00:44:01,31.8424,-102.4988,306.31,34,20,5.66
433,Roros,NO,2022-08-28 00:44:02,62.5747,11.3842,281.06,87,100,1.54
434,Plettenberg Bay,ZA,2022-08-28 00:44:02,-34.0527,23.3716,284.02,78,0,1.6
435,Kaduna,NG,2022-08-28 00:44:03,10.5222,7.4383,293.09,97,100,3.01
436,Port Moresby,PG,2022-08-28 00:44:03,-9.4431,147.1797,303.83,70,20,4.12
437,Yuma,US,2022-08-28 00:41:35,32.7253,-114.6244,314.55,30,0,6.69
438,Stephenville,US,2022-08-28 00:44:04,32.2207,-98.2023,306.59,43,75,4.63
439,Nyurba,RU,2022-08-28 00:44:05,63.2842,118.3319,284.98,71,64,2.67
440,Westerland,DE,2022-08-28 00:44:06,54.9079,8.3033,289.16,72,75,8.75
441,Huesca,ES,2022-08-28 00:44:06,42.1362,-0.4087,294.85,62,0,1.03
442,Rio Grande,BR,2022-08-28 00:44:07,-32.035,-52.0986,290.21,85,100,10.33
443,Hay River,CA,2022-08-28 00:41:19,60.8156,-115.7999,290.14,72,75,3.6
444,Samoylovka,RU,2022-08-28 00:44:08,51.184,43.7081,293.23,33,100,3.73
445,Kondinskoye,RU,2022-08-28 00:44:08,59.6481,67.41,283.95,85,10,3.81
446,Mahanoro,MG,2022-08-28 00:44:09,-19.9,48.8,291.62,83,18,1.67
447,Wau,SS,2022-08-28 00:44:10,7.7029,27.9953,293.14,98,99,1.85
448,Ilulissat,GL,2022-08-28 00:44:10,69.2167,-51.1,277.16,75,30,1.03
449,Sao Jose Da Coroa Grande,BR,2022-08-28 00:44:11,-8.8978,-35.1478,296.25,84,40,5.02
450,Domoni,KM,2022-08-28 00:44:12,-12.2569,44.5319,295.08,79,1,1.78
451,Sabha,LY,2022-08-28 00:44:12,27.0377,14.4283,301.85,29,0,6.46
452,Harur,IN,2022-08-28 00:44:13,12.0667,78.5,295.84,89,99,1.96
453,Port Hardy,CA,2022-08-28 00:42:17,50.6996,-127.4199,290.25,72,100,2.57
454,Karwar,IN,2022-08-28 00:44:14,14.8,74.1333,297.96,88,100,2.73
455,Salinopolis,BR,2022-08-28 00:43:12,-0.6136,-47.3561,299.04,81,63,4.82
456,Ban Dung,TH,2022-08-28 00:44:15,17.699,103.2596,300.99,99,98,1.57
457,Anshun,CN,2022-08-28 00:44:16,26.25,105.9333,293.77,91,100,5.68
458,Sulangan,PH,2022-08-28 00:45:16,11.1373,123.7228,301.58,74,94,2.82
459,Hyeres,FR,2022-08-28 00:45:17,43.1167,6.1167,296.86,74,0,1.03
460,Avera,US,2022-08-28 00:45:18,33.194,-82.5271,301.18,62,94,1.31
461,Sibolga,ID,2022-08-28 00:45:19,1.7427,98.7792,297.27,92,99,1.1
462,Auki,SB,2022-08-28 00:45:19,-8.7676,160.7034,300.89,73,86,1.85
463,Inza,RU,2022-08-28 00:45:20,53.8533,46.3586,291.06,54,85,2.01
464,Wahiawa,US,2022-08-28 00:40:22,21.5028,-158.0236,303.33,54,0,7.2
465,Lowestoft,GB,2022-08-28 00:45:21,52.4752,1.7516,287.27,73,13,4.18
466,Xiaoshi,CN,2022-08-28 00:45:22,41.2971,124.1209,293.81,52,100,0.79
467,Gold Coast,AU,2022-08-28 00:43:50,-28.0,153.4333,296.06,79,40,5.14
468,Asosa,ET,2022-08-28 00:45:23,10.0667,34.5333,287.7,95,100,1.29
469,Sawai Madhopur,IN,2022-08-28 00:45:23,25.9833,76.3667,298.37,75,100,3.91
470,Waingapu,ID,2022-08-28 00:45:24,-9.6567,120.2641,301.28,57,42,2.86
471,Nelson,NZ,2022-08-28 00:45:24,-41.2833,173.2833,285.05,64,63,1.25
472,Boshan,CN,2022-08-28 00:45:25,36.4833,117.8333,290.15,77,100,0.44
473,Adrar,MR,2022-08-28 00:45:26,20.5022,-10.0711,307.96,20,4,3.83
474,Ribeira Brava,PT,2022-08-28 00:45:26,32.65,-17.0667,294.5,55,10,1.5
475,Palmer,US,2022-08-28 00:45:27,42.1584,-72.3287,296.9,73,40,3.09
476,Zhigansk,RU,2022-08-28 00:45:28,66.7697,123.3711,281.85,71,100,4.18
477,Zyryanka,RU,2022-08-28 00:45:28,65.75,150.85,293.01,38,1,2.29
478,Sire,NG,2022-08-28 00:45:29,12.9299,5.2043,296.31,84,100,3.71
479,Aykhal,RU,2022-08-28 00:45:30,66.0,111.5,278.34,67,84,2.96
480,Pangnirtung,CA,2022-08-28 00:45:30,66.1451,-65.7125,280.03,72,92,1.13
481,Caxito,AO,2022-08-28 00:45:31,-8.5785,13.6643,294.49,86,99,1.46
482,Salobrena,ES,2022-08-28 00:45:32,36.7428,-3.5872,300.63,83,6,1.68
483,Sao Felix Do Xingu,BR,2022-08-28 00:45:32,-6.6447,-51.995,299.78,47,47,1.01
484,Astoria,US,2022-08-28 00:45:33,46.1879,-123.8313,292.37,72,75,3.6
485,Namibe,AO,2022-08-28 00:45:33,-15.1961,12.1522,288.03,89,10,4.0
486,Bolshaya Sosnova,RU,2022-08-28 00:45:34,57.6713,54.6029,286.72,69,0,1.12
487,Severo-Yeniseyskiy,RU,2022-08-28 00:45:35,60.3725,93.0408,277.24,95,100,3.93
488,Komsomolskiy,UZ,2022-08-28 00:45:35,40.4272,71.7189,294.55,30,73,3.09
489,Gasa,PS,2022-08-28 00:45:36,31.5,34.4667,298.08,74,0,4.28
490,Nur,PL,2022-08-28 00:45:37,52.6683,22.3221,291.14,51,0,1.78
491,Corrente,BR,2022-08-28 00:45:38,-3.7367,-43.3394,295.88,74,67,2.1
492,Makkaveyevo,RU,2022-08-28 00:45:38,51.7533,113.9454,290.2,50,100,1.22
493,Qinzhou,CN,2022-08-28 00:45:39,21.95,108.6167,302.86,74,18,2.45
494,Klaksvik,FO,2022-08-28 00:45:39,62.2266,-6.589,282.66,81,100,3.14
495,Vagay,RU,2022-08-28 00:45:40,57.9375,69.0217,282.29,82,9,2.37
496,Tam Ky,VN,2022-08-28 00:45:41,15.5667,108.4833,301.14,75,100,0.8
497,Omaruru,NA,2022-08-28 00:45:41,-21.4333,15.9333,287.01,44,0,1.67
498,Ossora,RU,2022-08-28 00:45:42,59.2353,163.0719,290.2,67,99,2.78
499,Rorvik,NO,2022-08-28 00:45:43,64.8621,11.2373,285.1,80,100,8.76
500,Saint-Georges,GD,2022-08-28 00:45:43,12.0564,-61.7485,299.97,83,20,3.6
501,Lavrentiya,RU,2022-08-28 00:45:44,65.5833,-171.0,281.13,73,41,3.92
502,Natal,BR,2022-08-28 00:44:46,-5.795,-35.2094,297.27,94,40,3.6
503,Aras,ES,2022-08-28 00:46:46,42.5617,-2.356,289.38,68,0,1.03
504,Kaeo,NZ,2022-08-28 00:46:47,-35.1,173.7833,291.66,71,54,3.77
505,Harer,ET,2022-08-28 00:46:47,9.3094,42.1258,287.79,81,59,3.58
506,Winslow,US,2022-08-28 00:46:48,35.0242,-110.6974,301.25,36,20,6.17
507,Vanimo,PG,2022-08-28 00:46:48,-2.6741,141.3028,302.65,67,60,3.66
508,Fare,PF,2022-08-28 00:46:49,-16.7,-151.0167,298.28,72,3,3.11
509,Bubaque,GW,2022-08-28 00:46:50,11.2833,-15.8333,300.12,82,100,8.63
510,Rawson,AR,2022-08-28 00:46:50,-43.3002,-65.1023,278.49,49,1,0.89
511,Piacabucu,BR,2022-08-28 00:46:51,-10.4056,-36.4344,295.31,86,66,3.99
512,Anaconda,US,2022-08-28 00:46:52,46.1285,-112.9423,295.7,35,100,5.63
513,Omboue,GA,2022-08-28 00:46:52,-1.5746,9.2618,295.38,88,47,2.29
514,Mezen,RU,2022-08-28 00:46:53,65.8522,44.24,285.97,97,23,2.53
515,Namatanai,PG,2022-08-28 00:46:54,-3.6667,152.4333,301.91,69,98,4.14
516,Manali,IN,2022-08-28 00:46:54,13.1667,80.2667,299.2,75,69,3.5
517,Araouane,ML,2022-08-28 00:46:55,18.9048,-3.5265,304.5,43,3,9.93
518,Letterkenny,IE,2022-08-28 00:46:56,54.95,-7.7333,286.09,95,100,0.46
519,Svetlogorsk,BY,2022-08-28 00:46:56,52.6333,29.7333,290.39,42,98,3.05
520,Valley City,US,2022-08-28 00:46:57,46.9233,-98.0032,299.44,83,0,5.66
521,Kalmunai,LK,2022-08-28 00:46:58,7.4167,81.8167,299.05,82,62,1.31
522,Matamoros,MX,2022-08-28 00:46:58,25.5333,-103.25,305.21,35,75,3.09
523,Havre,FR,2022-08-28 00:46:59,49.5833,0.3333,289.02,82,0,3.09
524,Praia Da Vitoria,PT,2022-08-28 00:47:00,38.7333,-27.0667,296.29,94,75,7.96
525,Hamilton,US,2022-08-28 00:44:58,39.1834,-84.5333,299.75,69,20,2.06
526,Sri Aman,MY,2022-08-28 00:47:01,1.2376,111.4621,298.2,94,20,0.0
527,Monte Mor,BR,2022-08-28 00:43:18,-22.9467,-47.3158,295.79,40,0,3.09
528,Berbera,SO,2022-08-28 00:47:02,10.4396,45.0143,304.34,45,91,7.8
529,Waynesville,US,2022-08-28 00:47:02,35.4887,-82.9887,295.34,85,1,0.89
530,Lodja,CD,2022-08-28 00:47:03,-3.4833,23.4333,293.4,95,85,0.95
531,Kerema,PG,2022-08-28 00:47:04,-7.9631,145.7785,301.66,75,69,2.71
532,Chegdomyn,RU,2022-08-28 00:47:04,51.1167,133.0167,288.19,58,0,2.35
533,Erbaa,TR,2022-08-28 00:47:05,40.6689,36.5675,295.52,93,76,0.87
534,Jagtial,IN,2022-08-28 00:47:05,18.8,78.9333,297.06,90,100,2.24
535,Shieli,KZ,2022-08-28 00:47:06,44.1667,66.75,295.04,24,0,3.98
536,Talnakh,RU,2022-08-28 00:47:07,69.4865,88.3972,276.6,98,100,1.36
537,Morant Bay,JM,2022-08-28 00:47:07,17.8815,-76.4093,301.94,81,100,3.03
538,Saraland,US,2022-08-28 00:42:31,30.8207,-88.0706,301.53,86,83,1.93
539,Fairbanks,US,2022-08-28 00:47:08,64.8378,-147.7164,290.13,72,100,1.54
540,Khash,IR,2022-08-28 00:47:09,28.2211,61.2158,292.46,18,0,1.13
541,Okakarara,NA,2022-08-28 00:47:10,-20.5833,17.4333,286.74,33,0,2.15
542,Porto Velho,BR,2022-08-28 00:44:21,-8.7619,-63.9039,300.18,78,100,2.06
543,Vallenar,CL,2022-08-28 00:47:00,-28.5708,-70.7581,291.09,53,0,0.48
544,Yumen,CN,2022-08-28 00:47:11,40.2833,97.2,291.49,41,89,2.99
545,Mitsamiouli,KM,2022-08-28 00:47:12,-11.3847,43.2844,296.12,67,0,2.05
